time_seconds,bus650_magnitude,bus650_angle,bus680_magnitude,bus680_angle,bus692_magnitude,bus692_angle
1.0,0.9999667492777495,-0.00016052334801684346,1.0021663509786034,-0.07009783283368111,1.0021663318244358,-0.07009782638931153
2.0,0.9999546721256289,-0.0001680842873874756,0.9980142637326715,-0.07530038842745204,0.9980142439830046,-0.07530038154813336
3.0,0.9999494981996802,-0.00017129745583488795,0.9962311652553885,-0.0775402419979754,0.9962311452506537,-0.07754023493119454
4.0,0.9999514998274597,-0.00017006304259630956,0.9969023995988266,-0.07668686676632279,0.996902379692677,-0.07668685977135377
5.0,0.9999584157050388,-0.00016576135029911358,0.99930613226361,-0.07370684733033016,0.9993061126982762,-0.07370684058590336
6.0,0.9999662700180629,-0.0001608141004407002,1.002013804754998,-0.07031561977181837,1.0020137855775602,-0.07031561331065604
7.0,0.9999711201992924,-0.0001572101163209638,0.9970119967349597,-0.06875108530365406,0.9970119778738095,-0.06875107897223777
8.0,0.9999707983112265,-0.00015743646342820705,0.996889423784789,-0.06889654924978902,0.9968894049070022,-0.06889654290697873
9.0,0.9999652534193261,-0.00016094645774922958,0.9949618086063402,-0.07132642138391766,0.9949617894515084,-0.07132641483930446
10.0,0.9999567740161645,-0.00016628990228765317,0.9919927535922778,-0.07504927423846196,0.9919927340155366,-0.07504926738300975
11.0,0.9999492553304411,-0.00017095624484569674,0.9893941780154304,-0.07832224378926421,0.9893941580633153,-0.07832223665864288
12.0,0.9999465825428699,-0.00017260722833449665,0.9884698541045474,-0.0794730239013569,0.9884698340212023,-0.07947301667376651
13.0,0.9999511234119784,-0.00016978300599244795,0.9900419749272023,-0.07749437647061974,0.9900419550702373,-0.07749436940891709
14.0,0.9999626287812642,-0.00016260454636137103,0.9940613373350848,-0.0724920667635782,0.994061318048889,-0.0724920601225945
15.0,0.9999781342845836,-0.00015269074102078906,0.9994595335989029,-0.06567224239422541,0.9994595150874603,-0.06567223631749852
16.0,0.9999933998184696,-0.00014272289368996526,1.0048326931413945,-0.05917375370680379,1.00483267538901,-0.05917374817173472
17.0,1.00000427482777,-0.00013499579900785392,1.0020534144096611,-0.05475897291488167,1.0020533972873962,-0.05475896774302527
18.0,1.0000085675473556,-0.00013209749709282853,1.003575835652809,-0.05282082760911805,1.0035758187490211,-0.052820822595485165
19.0,1.0000060778177808,-0.00013379031436405527,1.0027052018341127,-0.053946593633884814,1.0027051848031396,-0.05394658852930312
20.0,0.9999989598430973,-0.00013858169813994373,1.000190237167525,-0.05716760379582691,1.0001902197752743,-0.05716759842978605
21.0,0.9999907520492213,-0.00014400955504897614,0.9973020910756082,-0.06082176961181653,0.9973020732693917,-0.06082176394389427
22.0,0.9999853152167343,-0.0001475908729713642,0.9953870632498023,-0.0632673378912224,0.9953870451692785,-0.06326733202387337
23.0,0.9999849895406345,-0.00014779064319841187,0.9952716425617887,-0.06339415210326155,0.9952716244670696,-0.06339414622499882
24.0,0.9999898327538685,-0.00014461082932968393,0.9969711948668887,-0.06123389718730636,0.9969711770160744,-0.06123389148709439
25.0,0.9999974320268196,-0.0001395576724795265,0.9996477770269225,-0.0578221661167598,0.999647759560119,-0.057822160694330764
26.0,1.0000039648995862,-0.00013518417857220306,1.0019466361720604,-0.05486962519238379,1.001946619036535,-0.054869620010692434
27.0,1.0000059150213407,-0.00013389392420601058,1.0026368903161222,-0.05402919754347262,1.002636873278059,-0.0540291924329417
28.0,1.000001023279605,-0.0001371772951127139,1.0009065506089674,-0.056215063166735336,1.0009065333238905,-0.056215057876432786
29.0,0.999989413840118,-0.00014488784372783799,0.9968200070745991,-0.06140679770771318,0.9968199892022128,-0.06140679199107656
30.0,0.9999734789143913,-0.0001552458464316485,0.9912273637590402,-0.06854566673641349,0.9912273450835949,-0.06854566043285004
31.0,0.9999572970930921,-0.00016548304927535616,0.985571707252662,-0.07571470937738911,0.9855716877626753,-0.07571470247641937
